Waf: Entering directory `/home/zsh/example/build'
Waf: Leaving directory `/home/zsh/example/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.251s)
120.446 0 37 100 
120.447 0 8 100 
120.447 0 58 100 
120.454 0 3 100 
120.455 0 35 100 
120.455 0 45 100 
120.456 0 37 100 
120.457 0 8 100 
120.457 0 58 100 
120.464 0 3 100 
120.465 0 35 100 
120.465 0 45 100 
120.466 0 37 100 
120.467 0 8 100 
120.467 0 58 100 
120.474 0 3 100 
120.475 0 35 100 
120.475 0 45 100 
120.476 0 37 100 
120.477 0 8 100 
120.477 0 58 100 
120.484 0 3 100 
120.485 0 35 100 
120.485 0 45 100 
120.486 0 37 100 
120.487 0 8 100 
120.487 0 58 100 
120.494 0 3 100 
120.495 0 35 100 
120.495 0 45 100 
120.496 0 37 100 
120.497 0 8 100 
120.497 0 58 100 
120.504 0 3 100 
120.505 0 35 100 
120.505 0 45 100 
120.506 0 37 100 
120.507 0 8 100 
120.507 0 58 100 
120.514 0 3 100 
120.515 0 35 100 
120.515 0 45 100 
120.516 0 37 100 
120.517 0 8 100 
120.517 0 58 100 
120.525 0 35 100 
120.526 0 37 100 
120.527 0 8 100 
120.527 0 58 100 
120.535 0 35 100 
120.536 0 37 100 
120.537 0 8 100 
120.537 0 58 100 
120.545 0 35 100 
120.546 0 37 100 
120.547 0 8 100 
120.555 0 35 100 
120.556 0 37 100 
120.557 0 8 100 
120.565 0 35 100 
120.566 0 37 100 
120.567 0 8 100 
120.575 0 35 100 
120.576 0 37 100 
120.577 0 8 100 
120.585 0 35 100 
120.586 0 37 100 
120.587 0 8 100 
120.595 0 35 100 
120.596 0 37 100 
120.597 0 8 100 
120.605 0 35 100 
120.606 0 37 100 
120.607 0 8 100 
120.615 0 35 100 
120.616 0 37 100 
120.617 0 8 100 
120.625 0 35 100 
120.626 0 37 100 
120.627 0 8 100 
120.635 0 35 100 
120.636 0 37 100 
120.637 0 8 100 
120.645 0 35 100 
120.646 0 37 100 
120.647 0 8 100 
120.655 0 35 100 
120.656 0 37 100 
120.657 0 8 100 
120.665 0 35 100 
120.666 0 37 100 
120.667 0 8 100 
120.675 0 35 100 
120.676 0 37 100 
120.685 0 35 100 
120.686 0 37 100 
120.695 0 35 100 
120.696 0 37 100 
120.706 0 37 100 
120.716 0 37 100 
120.726 0 37 100 
120.736 0 37 100 
120.746 0 37 100 
120.756 0 37 100 
120.766 0 37 100 
120.776 0 37 100 
120.786 0 37 100 
120.796 0 37 100 
120.806 0 37 100 
120.808 0 44 100 
120.81 0 81 100 
120.816 0 37 100 
120.818 0 44 100 
120.82 0 81 100 
120.826 0 37 100 
120.828 0 44 100 
120.83 0 81 100 
120.836 0 37 100 
120.838 0 44 100 
120.84 0 81 100 
120.846 0 37 100 
120.848 0 44 100 
120.85 0 81 100 
120.856 0 37 100 
120.858 0 44 100 
120.86 0 81 100 
120.866 0 37 100 
120.868 0 44 100 
120.87 0 81 100 
120.876 0 37 100 
120.878 0 44 100 
120.88 0 81 100 
120.886 0 37 100 
120.888 0 44 100 
120.89 0 81 100 
120.896 0 37 100 
120.898 0 44 100 
120.9 0 81 100 
120.906 0 37 100 
120.908 0 44 100 
120.91 0 81 100 
120.918 0 44 100 
120.92 0 81 100 
120.928 0 44 100 
120.93 0 81 100 
120.938 0 44 100 
120.94 0 81 100 
120.948 0 44 100 
120.95 0 81 100 
120.958 0 44 100 
120.96 0 81 100 
120.968 0 44 100 
120.97 0 81 100 
120.978 0 44 100 
120.98 0 81 100 
120.988 0 44 100 
120.99 0 81 100 
120.998 0 44 100 
121 0 81 100 
121.008 0 44 100 
121.01 0 81 100 
121.018 0 44 100 
121.02 0 81 100 
121.028 0 44 100 
121.03 0 81 100 
121.038 0 44 100 
121.04 0 81 100 
121.048 0 44 100 
121.05 0 81 100 
121.058 0 44 100 
121.06 0 81 100 
121.068 0 44 100 
121.07 0 81 100 
121.078 0 44 100 
121.08 0 81 100 
121.088 0 44 100 
121.09 0 81 100 
121.098 0 44 100 
121.1 0 81 100 
121.108 0 44 100 
121.11 0 81 100 
121.677 0 35 100 
121.678 0 8 100 
121.687 0 35 100 
121.688 0 8 100 
121.697 0 35 100 
121.698 0 8 100 
126.989 0 90 100 
126.998 0 9 100 
128.505 0 81 100 
128.509 0 37 100 
128.515 0 81 100 
128.517 0 37 100 
128.525 0 81 100 
128.527 0 37 100 
128.535 0 81 100 
128.537 0 37 100 
128.545 0 81 100 
128.547 0 37 100 
128.555 0 81 100 
128.557 0 37 100 
128.565 0 81 100 
128.567 0 37 100 
128.575 0 81 100 
128.577 0 37 100 
128.585 0 81 100 
128.587 0 37 100 
128.595 0 81 100 
128.597 0 37 100 
128.605 0 81 100 
128.607 0 37 100 
128.615 0 81 100 
128.617 0 37 100 
128.625 0 81 100 
128.627 0 37 100 
128.635 0 81 100 
128.637 0 37 100 
128.645 0 81 100 
128.647 0 37 100 
128.655 0 81 100 
128.657 0 37 100 
128.665 0 81 100 
128.667 0 37 100 
128.675 0 81 100 
128.677 0 37 100 
128.685 0 81 100 
128.687 0 37 100 
128.695 0 81 100 
128.697 0 37 100 
128.705 0 81 100 
128.707 0 37 100 
128.715 0 81 100 
128.717 0 37 100 
128.725 0 81 100 
128.727 0 37 100 
128.735 0 81 100 
128.737 0 37 100 
128.745 0 81 100 
128.747 0 37 100 
128.755 0 81 100 
128.757 0 37 100 
128.765 0 81 100 
128.767 0 37 100 
128.775 0 81 100 
128.777 0 37 100 
128.785 0 81 100 
128.787 0 37 100 
128.795 0 81 100 
128.797 0 37 100 
128.805 0 81 100 
128.807 0 37 100 
128.815 0 81 100 
128.817 0 37 100 
128.825 0 81 100 
128.827 0 37 100 
128.835 0 81 100 
128.837 0 37 100 
128.845 0 81 100 
128.847 0 37 100 
128.855 0 81 100 
128.857 0 37 100 
128.865 0 81 100 
128.867 0 37 100 
128.875 0 81 100 
128.877 0 37 100 
128.885 0 81 100 
128.887 0 37 100 
128.895 0 81 100 
128.897 0 37 100 
128.905 0 81 100 
128.907 0 37 100 
128.915 0 81 100 
128.917 0 37 100 
128.925 0 81 100 
128.927 0 37 100 
128.935 0 81 100 
128.937 0 37 100 
128.945 0 81 100 
128.947 0 37 100 
128.955 0 81 100 
128.957 0 37 100 
128.965 0 81 100 
128.967 0 37 100 
128.975 0 81 100 
128.977 0 37 100 
128.985 0 81 100 
128.987 0 37 100 
128.995 0 81 100 
128.997 0 37 100 
129.005 0 81 100 
129.007 0 37 100 
129.015 0 81 100 
129.017 0 37 100 
129.025 0 81 100 
129.027 0 37 100 
129.035 0 81 100 
129.037 0 37 100 
129.045 0 81 100 
129.047 0 37 100 
129.055 0 81 100 
129.057 0 37 100 
129.065 0 81 100 
129.067 0 37 100 
129.075 0 81 100 
129.077 0 37 100 
129.085 0 81 100 
129.087 0 37 100 
129.095 0 81 100 
129.097 0 37 100 
129.105 0 81 100 
129.107 0 37 100 
129.115 0 81 100 
129.117 0 37 100 
129.125 0 81 100 
129.127 0 37 100 
129.135 0 81 100 
129.137 0 37 100 
129.145 0 81 100 
129.147 0 37 100 
129.155 0 81 100 
129.157 0 37 100 
129.165 0 81 100 
129.167 0 37 100 
129.175 0 81 100 
129.177 0 37 100 
129.185 0 81 100 
129.187 0 37 100 
129.195 0 81 100 
129.197 0 37 100 
129.205 0 81 100 
129.207 0 37 100 
129.215 0 81 100 
129.217 0 37 100 
129.225 0 81 100 
129.227 0 37 100 
129.235 0 81 100 
129.237 0 37 100 
129.245 0 81 100 
129.247 0 37 100 
129.255 0 81 100 
129.257 0 37 100 
129.265 0 81 100 
129.267 0 37 100 
129.275 0 81 100 
129.277 0 37 100 
129.285 0 81 100 
129.287 0 37 100 
129.295 0 81 100 
129.297 0 37 100 
129.305 0 81 100 
129.307 0 37 100 
129.315 0 81 100 
129.317 0 37 100 
129.325 0 81 100 
129.327 0 37 100 
129.335 0 81 100 
129.337 0 37 100 
129.345 0 81 100 
129.347 0 37 100 
129.355 0 81 100 
129.357 0 37 100 
129.365 0 81 100 
129.367 0 37 100 
129.375 0 81 100 
129.377 0 37 100 
129.385 0 81 100 
129.387 0 37 100 
129.395 0 81 100 
129.397 0 37 100 
129.405 0 81 100 
129.407 0 37 100 
129.415 0 81 100 
129.417 0 37 100 
129.425 0 81 100 
129.427 0 37 100 
129.435 0 81 100 
129.437 0 37 100 
129.445 0 81 100 
129.447 0 37 100 
129.455 0 81 100 
129.457 0 37 100 
129.465 0 81 100 
129.467 0 37 100 
129.475 0 81 100 
129.477 0 37 100 
129.485 0 81 100 
129.487 0 37 100 
129.495 0 81 100 
129.497 0 37 100 
129.505 0 81 100 
129.515 0 81 100 
129.522 0 81 100 
129.524 0 37 100 
129.525 0 81 100 
129.527 0 37 100 
129.532 0 81 100 
129.534 0 37 100 
129.535 0 81 100 
129.537 0 37 100 
129.542 0 81 100 
129.544 0 37 100 
129.545 0 81 100 
129.547 0 37 100 
129.552 0 81 100 
129.554 0 37 100 
129.555 0 81 100 
129.557 0 37 100 
129.562 0 81 100 
129.564 0 37 100 
129.565 0 81 100 
129.567 0 37 100 
129.572 0 81 100 
129.574 0 37 100 
129.575 0 81 100 
129.577 0 37 100 
129.582 0 81 100 
129.584 0 37 100 
129.585 0 81 100 
129.587 0 37 100 
129.592 0 81 100 
129.594 0 37 100 
129.595 0 81 100 
129.597 0 37 100 
129.602 0 81 100 
129.604 0 37 100 
129.605 0 81 100 
129.607 0 37 100 
129.612 0 81 100 
129.614 0 37 100 
129.615 0 81 100 
129.617 0 37 100 
129.622 0 81 100 
129.624 0 37 100 
129.625 0 81 100 
129.627 0 37 100 
129.632 0 81 100 
129.634 0 37 100 
129.635 0 81 100 
129.637 0 37 100 
129.642 0 81 100 
129.644 0 37 100 
129.645 0 81 100 
129.647 0 37 100 
129.652 0 81 100 
129.654 0 37 100 
129.655 0 81 100 
129.657 0 37 100 
129.662 0 81 100 
129.664 0 37 100 
129.665 0 81 100 
129.667 0 37 100 
129.672 0 81 100 
129.674 0 37 100 
129.675 0 81 100 
129.677 0 37 100 
129.681 1 45 100 45 
129.682 0 81 100 
129.683 1 14 100 45 
129.684 0 37 100 
129.685 0 81 100 
129.687 0 37 100 
129.691 1 45 100 45 
129.692 0 81 100 
129.693 1 14 100 45 
129.694 0 37 100 
129.695 0 81 100 
129.697 0 37 100 
129.701 1 45 100 45 
129.702 0 81 100 
129.703 1 14 100 45 
129.704 0 37 100 
129.705 0 81 100 
129.707 0 37 100 
129.711 1 45 100 45 
129.712 0 81 100 
129.713 1 14 100 45 
129.714 0 37 100 
129.715 0 81 100 
129.717 0 37 100 
129.721 1 45 100 45 
129.722 0 81 100 
129.723 1 14 100 45 
129.724 0 37 100 
129.725 0 81 100 
129.727 0 37 100 
129.731 1 45 100 45 
129.732 0 81 100 
129.733 1 14 100 45 
129.734 0 37 100 
129.735 0 81 100 
129.737 0 37 100 
129.741 1 45 100 45 
129.742 0 81 100 
129.743 1 14 100 45 
129.744 0 37 100 
129.745 0 81 100 
129.747 0 37 100 
129.751 1 45 100 45 
129.752 0 81 100 
129.753 1 14 100 45 
129.754 0 37 100 
129.755 0 81 100 
129.757 0 37 100 
129.761 1 45 100 45 
129.762 0 81 100 
129.763 1 14 100 45 
129.764 0 37 100 
129.765 0 81 100 
129.767 0 37 100 
129.771 1 45 100 45 
129.772 0 81 100 
129.773 1 14 100 45 
129.774 0 37 100 
129.775 0 81 100 
129.777 0 37 100 
129.781 1 45 100 45 
129.782 0 81 100 
129.783 1 14 100 45 
129.784 0 37 100 
129.785 0 81 100 
129.787 0 37 100 
129.791 1 45 100 45 
129.792 0 81 100 
129.793 1 14 100 45 
129.794 0 37 100 
129.795 0 81 100 
129.797 0 37 100 
129.801 1 45 100 45 
129.802 0 81 100 
129.803 1 14 100 45 
129.804 0 37 100 
129.805 0 81 100 
129.807 0 37 100 
129.811 1 45 100 45 
129.812 0 81 100 
129.813 1 14 100 45 
129.814 0 37 100 
129.821 1 45 100 45 
129.823 1 14 100 45 
129.831 1 45 100 45 
129.833 1 14 100 45 
129.841 1 45 100 45 
129.843 1 14 100 45 
129.851 1 45 100 45 
129.853 1 14 100 45 
129.861 1 45 100 45 
129.863 1 14 100 45 
129.871 1 45 100 45 
129.873 1 14 100 45 
129.881 1 45 100 45 
129.883 1 14 100 45 
129.891 1 45 100 45 
129.893 1 14 100 45 
129.901 1 45 100 45 
129.903 1 14 100 45 
129.911 1 45 100 45 
129.913 1 14 100 45 
129.921 1 45 100 45 
129.923 1 14 100 45 
129.931 1 45 100 45 
129.933 1 14 100 45 
129.941 1 45 100 45 
129.943 1 14 100 45 
129.951 1 45 100 45 
129.953 1 14 100 45 
129.961 1 45 100 45 
129.963 1 14 100 45 
129.971 1 45 100 45 
129.973 1 14 100 45 
129.981 1 45 100 45 
129.983 1 14 100 45 
129.991 1 45 100 45 
129.993 1 14 100 45 
130.001 1 45 100 45 
130.003 1 14 100 45 
130.011 1 45 100 45 
130.013 1 14 100 45 
130.021 1 45 100 45 
130.023 1 14 100 45 
130.031 1 45 100 45 
130.033 1 14 100 45 
130.041 1 45 100 45 
130.043 1 14 100 45 
130.051 1 45 100 45 
130.053 1 14 100 45 
130.061 1 45 100 45 
130.063 1 14 100 45 
130.071 1 45 100 45 
130.073 1 14 100 45 
130.081 1 45 100 45 
130.083 1 14 100 45 
130.091 1 45 100 45 
130.093 1 14 100 45 
130.101 1 45 100 45 
130.103 1 14 100 45 
130.111 1 45 100 45 
130.113 1 14 100 45 
130.121 1 45 100 45 
130.123 1 14 100 45 
130.131 1 45 100 45 
130.133 1 14 100 45 
130.141 1 45 100 45 
130.143 1 14 100 45 
130.151 1 45 100 45 
130.153 1 14 100 45 
130.161 1 45 100 45 
130.163 1 14 100 45 
130.171 1 45 100 45 
130.173 1 14 100 45 
130.181 1 45 100 45 
130.183 1 14 100 45 
130.191 1 45 100 45 
130.193 1 14 100 45 
130.201 1 45 100 45 
130.203 1 14 100 45 
130.211 1 45 100 45 
130.213 1 14 100 45 
130.221 1 45 100 45 
130.223 1 14 100 45 
130.231 1 45 100 45 
130.233 1 14 100 45 
130.241 1 45 100 45 
130.243 1 14 100 45 
130.251 1 45 100 45 
130.253 1 14 100 45 
130.261 1 45 100 45 
130.263 1 14 100 45 
130.271 1 45 100 45 
130.273 1 14 100 45 
130.281 1 45 100 45 
130.283 1 14 100 45 
130.291 1 45 100 45 
130.293 1 14 100 45 
130.301 1 45 100 45 
130.303 1 14 100 45 
130.311 1 45 100 45 
130.313 1 14 100 45 
130.321 1 45 100 45 
130.323 1 14 100 45 
130.331 1 45 100 45 
130.333 1 14 100 45 
130.341 1 45 100 45 
130.343 1 14 100 45 
130.351 1 45 100 45 
130.353 1 14 100 45 
130.361 1 45 100 45 
130.363 1 14 100 45 
130.371 1 45 100 45 
130.373 1 14 100 45 
130.381 1 45 100 45 
130.383 1 14 100 45 
130.391 1 45 100 45 
130.393 1 14 100 45 
130.401 1 45 100 45 
130.403 1 14 100 45 
130.411 1 45 100 45 
130.413 1 14 100 45 
130.421 1 45 100 45 
130.423 1 14 100 45 
130.431 1 45 100 45 
130.433 1 14 100 45 
130.441 1 45 100 45 
130.443 1 14 100 45 
130.451 1 45 100 45 
130.453 1 14 100 45 
130.461 1 45 100 45 
130.463 1 14 100 45 
130.977 0 11 100 
130.984 0 86 100 
130.987 0 11 100 
130.988 0 86 100 
130.997 0 11 100 
130.998 0 86 100 
131.007 0 11 100 
131.008 0 86 100 
131.017 0 11 100 
131.018 0 86 100 
131.027 0 11 100 
131.028 0 86 100 
131.037 0 11 100 
131.038 0 86 100 
131.047 0 11 100 
131.048 0 86 100 
136.059 0 80 100 
136.061 0 3 100 
136.069 0 80 100 
136.07 0 3 100 
136.079 0 80 100 
136.08 0 3 100 
136.089 0 80 100 
136.09 0 3 100 
136.099 0 80 100 
136.1 0 3 100 
136.109 0 80 100 
136.11 0 3 100 
136.119 0 80 100 
136.12 0 3 100 
136.129 0 80 100 
136.13 0 3 100 
136.139 0 80 100 
136.14 0 3 100 
136.149 0 80 100 
136.15 0 3 100 
136.159 0 80 100 
136.16 0 3 100 
136.169 0 80 100 
136.17 0 3 100 
136.179 0 80 100 
136.18 0 3 100 
136.189 0 80 100 
136.19 0 3 100 
136.199 0 80 100 
136.2 0 3 100 
136.209 0 80 100 
136.21 0 3 100 
136.219 0 80 100 
136.22 0 3 100 
136.229 0 80 100 
136.23 0 3 100 
136.239 0 80 100 
136.24 0 3 100 
136.249 0 80 100 
136.25 0 3 100 
136.259 0 80 100 
136.26 0 3 100 
136.269 0 80 100 
136.27 0 3 100 
136.279 0 80 100 
136.28 0 3 100 
136.289 0 80 100 
136.29 0 3 100 
136.299 0 80 100 
136.3 0 3 100 
136.309 0 80 100 
136.31 0 3 100 
136.319 0 80 100 
136.32 0 3 100 
136.329 0 80 100 
136.33 0 3 100 
136.339 0 80 100 
136.34 0 3 100 
136.349 0 80 100 
136.35 0 3 100 
136.359 0 80 100 
136.36 0 3 100 
136.369 0 80 100 
136.37 0 3 100 
136.379 0 80 100 
136.38 0 3 100 
136.389 0 80 100 
136.39 0 3 100 
136.399 0 80 100 
136.4 0 3 100 
136.409 0 80 100 
136.41 0 3 100 
136.419 0 80 100 
136.42 0 3 100 
136.429 0 80 100 
136.43 0 3 100 
136.439 0 80 100 
136.44 0 3 100 
136.449 0 80 100 
136.45 0 3 100 
136.459 0 80 100 
136.46 0 3 100 
136.469 0 80 100 
136.47 0 3 100 
136.479 0 80 100 
136.48 0 3 100 
136.489 0 80 100 
136.49 0 3 100 
136.499 0 80 100 
136.5 0 3 100 
136.509 0 80 100 
136.51 0 3 100 
136.519 0 80 100 
136.52 0 3 100 
136.529 0 80 100 
136.53 0 3 100 
136.539 0 80 100 
136.54 0 3 100 
136.549 0 80 100 
136.55 0 3 100 
136.559 0 80 100 
136.56 0 3 100 
136.569 0 80 100 
136.57 0 3 100 
136.579 0 80 100 
136.58 0 3 100 
136.589 0 80 100 
136.59 0 3 100 
136.599 0 80 100 
136.6 0 3 100 
136.609 0 80 100 
136.61 0 3 100 
136.619 0 80 100 
136.62 0 3 100 
136.629 0 80 100 
136.63 0 3 100 
136.639 0 80 100 
136.64 0 3 100 
136.649 0 80 100 
136.65 0 3 100 
136.659 0 80 100 
136.66 0 3 100 
136.669 0 80 100 
136.67 0 3 100 
136.679 0 80 100 
136.68 0 3 100 
136.689 0 80 100 
136.69 0 3 100 
136.699 0 80 100 
136.7 0 3 100 
136.709 0 80 100 
136.71 0 3 100 
136.719 0 80 100 
136.72 0 3 100 
136.729 0 80 100 
136.73 0 3 100 
136.739 0 80 100 
136.74 0 3 100 
136.749 0 80 100 
136.75 0 3 100 
136.759 0 80 100 
136.76 0 3 100 
136.769 0 80 100 
136.77 0 3 100 
136.779 0 80 100 
136.78 0 3 100 
136.789 0 80 100 
136.79 0 3 100 
136.799 0 80 100 
136.8 0 3 100 
136.809 0 80 100 
136.81 0 3 100 
136.819 0 80 100 
136.82 0 3 100 
136.823 0 37 100 
136.829 0 80 100 
136.83 0 81 100 
136.83 0 3 100 
136.833 0 37 100 
136.834 0 81 100 
136.839 0 80 100 
136.84 0 3 100 
136.843 0 37 100 
136.844 0 81 100 
136.849 0 80 100 
136.85 0 3 100 
136.853 0 37 100 
136.854 0 81 100 
136.859 0 80 100 
136.86 0 3 100 
136.863 0 37 100 
136.864 0 81 100 
136.869 0 80 100 
136.87 0 3 100 
136.873 0 37 100 
136.874 0 81 100 
136.879 0 80 100 
136.88 0 3 100 
136.883 0 37 100 
136.884 0 81 100 
136.889 0 80 100 
136.89 0 3 100 
136.893 0 37 100 
136.894 0 81 100 
136.899 0 80 100 
136.9 0 3 100 
136.903 0 37 100 
136.904 0 81 100 
136.909 0 80 100 
136.91 0 3 100 
136.913 0 37 100 
136.914 0 81 100 
136.919 0 80 100 
136.92 0 3 100 
136.923 0 37 100 
136.924 0 81 100 
136.929 0 80 100 
136.93 0 3 100 
136.933 0 37 100 
136.934 0 81 100 
136.939 0 80 100 
136.94 0 3 100 
136.943 0 37 100 
136.944 0 81 100 
136.953 0 37 100 
136.954 0 81 100 
136.963 0 37 100 
136.964 0 81 100 
136.973 0 37 100 
136.974 0 81 100 
136.983 0 37 100 
136.984 0 81 100 
136.993 0 37 100 
136.994 0 81 100 
137.003 0 37 100 
137.004 0 81 100 
137.013 0 37 100 
137.014 0 81 100 
137.023 0 37 100 
137.024 0 81 100 
137.033 0 37 100 
137.034 0 81 100 
137.043 0 37 100 
137.044 0 81 100 
137.053 0 37 100 
137.054 0 81 100 
137.063 0 37 100 
137.064 0 81 100 
137.073 0 37 100 
137.074 0 81 100 
137.083 0 37 100 
137.084 0 81 100 
137.093 0 37 100 
137.094 0 81 100 
137.103 0 37 100 
137.104 0 81 100 
137.113 0 37 100 
137.114 0 81 100 
137.123 0 37 100 
137.124 0 81 100 
137.133 0 37 100 
137.134 0 81 100 
137.143 0 37 100 
137.144 0 81 100 
137.153 0 37 100 
137.154 0 81 100 
137.163 0 37 100 
137.164 0 81 100 
137.173 0 37 100 
137.174 0 81 100 
137.183 0 37 100 
137.184 0 81 100 
137.193 0 37 100 
137.194 0 81 100 
137.203 0 37 100 
137.204 0 81 100 
137.213 0 37 100 
137.214 0 81 100 
137.223 0 37 100 
137.224 0 81 100 
137.233 0 37 100 
137.234 0 81 100 
137.243 0 37 100 
137.244 0 81 100 
137.253 0 37 100 
137.254 0 81 100 
137.263 0 37 100 
137.264 0 81 100 
137.273 0 37 100 
137.274 0 81 100 
137.283 0 37 100 
137.284 0 81 100 
137.293 0 37 100 
137.294 0 81 100 
137.303 0 37 100 
137.304 0 81 100 
137.313 0 37 100 
137.314 0 81 100 
137.323 0 37 100 
137.324 0 81 100 
137.333 0 37 100 
137.334 0 81 100 
137.343 0 37 100 
137.344 0 81 100 
137.353 0 37 100 
137.354 0 81 100 
137.363 0 37 100 
137.364 0 81 100 
137.373 0 37 100 
137.374 0 81 100 
137.383 0 37 100 
137.384 0 81 100 
137.393 0 37 100 
137.394 0 81 100 
137.403 0 37 100 
137.404 0 81 100 
137.413 0 37 100 
137.414 0 81 100 
137.423 0 37 100 
137.424 0 81 100 
137.433 0 37 100 
137.434 0 81 100 
137.443 0 37 100 
137.444 0 81 100 
137.453 0 37 100 
137.454 0 81 100 
137.463 0 37 100 
137.464 0 81 100 
137.473 0 37 100 
137.474 0 81 100 
137.483 0 37 100 
137.484 0 81 100 
137.493 0 37 100 
137.494 0 81 100 
137.503 0 37 100 
137.504 0 81 100 
137.513 0 37 100 
137.514 0 81 100 
137.523 0 37 100 
137.524 0 81 100 
137.533 0 37 100 
137.534 0 81 100 
137.543 0 37 100 
137.544 0 81 100 
137.553 0 37 100 
137.554 0 81 100 
137.563 0 37 100 
137.564 0 81 100 
137.573 0 37 100 
137.574 0 81 100 
137.583 0 37 100 
137.584 0 81 100 
137.593 0 37 100 
137.594 0 81 100 
137.603 0 37 100 
137.604 0 81 100 
137.613 0 37 100 
137.614 0 81 100 
137.623 0 37 100 
137.624 0 81 100 
137.633 0 37 100 
137.634 0 81 100 
137.643 0 37 100 
137.644 0 81 100 
137.653 0 37 100 
137.654 0 81 100 
137.663 0 37 100 
137.664 0 81 100 
137.673 0 37 100 
137.674 0 81 100 
137.683 0 37 100 
137.684 0 81 100 
137.693 0 37 100 
137.694 0 81 100 
137.703 0 37 100 
137.704 0 81 100 
137.713 0 37 100 
137.714 0 81 100 
137.723 0 37 100 
137.724 0 81 100 
137.725 0 58 100 
137.732 0 80 100 
137.733 0 37 100 
137.734 0 81 100 
137.734 0 3 100 
137.735 0 58 100 
137.737 0 80 100 
137.738 0 3 100 
137.743 0 37 100 
137.744 0 81 100 
137.745 0 58 100 
137.747 0 80 100 
137.748 0 3 100 
137.753 0 37 100 
137.754 0 81 100 
137.755 0 58 100 
137.757 0 80 100 
137.758 0 3 100 
137.763 0 37 100 
137.764 0 81 100 
137.765 0 58 100 
137.767 0 80 100 
137.768 0 3 100 
137.773 0 37 100 
137.774 0 81 100 
137.775 0 58 100 
137.777 0 80 100 
137.778 0 3 100 
137.783 0 37 100 
137.784 0 81 100 
137.785 0 58 100 
137.787 0 80 100 
137.788 0 3 100 
137.793 0 37 100 
137.794 0 81 100 
137.795 0 58 100 
137.797 0 80 100 
137.798 0 3 100 
137.803 0 37 100 
137.804 0 81 100 
137.805 0 58 100 
137.807 0 80 100 
137.808 0 3 100 
137.813 0 37 100 
137.814 0 81 100 
137.815 0 58 100 
137.817 0 80 100 
137.818 0 3 100 
137.823 0 37 100 
137.825 0 58 100 
137.827 0 80 100 
137.828 0 3 100 
137.833 0 37 100 
137.835 0 58 100 
137.837 0 80 100 
137.838 0 3 100 
137.843 0 37 100 
137.845 0 37 100 
137.845 0 58 100 
137.847 0 80 100 
137.847 0 81 100 
137.848 0 3 100 
137.853 0 37 100 
137.854 0 81 100 
137.855 0 37 100 
137.855 0 58 100 
137.856 0 81 100 
137.857 0 80 100 
137.858 0 3 100 
137.863 0 37 100 
137.864 0 81 100 
137.865 0 37 100 
137.865 0 58 100 
137.866 0 81 100 
137.867 0 80 100 
137.868 0 3 100 
137.873 0 37 100 
137.874 0 81 100 
137.875 0 37 100 
137.875 0 58 100 
137.876 0 81 100 
137.877 0 80 100 
137.878 0 3 100 
137.883 0 37 100 
137.884 0 81 100 
137.885 0 37 100 
137.885 0 58 100 
137.886 0 81 100 
137.887 0 80 100 
137.888 0 3 100 
137.893 0 37 100 
137.894 0 81 100 
137.895 0 37 100 
137.895 0 58 100 
137.896 0 81 100 
137.897 0 80 100 
137.898 0 3 100 
137.903 0 37 100 
137.904 0 81 100 
137.905 0 37 100 
137.905 0 58 100 
137.906 0 81 100 
137.907 0 80 100 
137.908 0 3 100 
137.913 0 37 100 
137.914 0 81 100 
137.915 0 37 100 
137.915 0 58 100 
137.916 0 81 100 
137.917 0 80 100 
137.918 0 3 100 
137.923 0 37 100 
137.924 0 81 100 
137.925 0 37 100 
137.925 0 58 100 
137.926 0 81 100 
137.927 0 80 100 
137.928 0 3 100 
137.933 0 37 100 
137.934 0 81 100 
137.935 0 37 100 
137.935 0 58 100 
137.936 0 81 100 
137.937 0 80 100 
137.938 0 3 100 
137.943 0 37 100 
137.944 0 81 100 
137.945 0 37 100 
137.945 0 58 100 
137.946 0 81 100 
137.947 0 80 100 
137.948 0 3 100 
137.953 0 37 100 
137.954 0 81 100 
137.955 0 37 100 
137.955 0 58 100 
137.956 0 81 100 
137.957 0 80 100 
137.958 0 3 100 
137.963 0 37 100 
137.964 0 81 100 
137.965 0 37 100 
137.965 0 58 100 
137.966 0 81 100 
137.967 0 80 100 
137.968 0 3 100 
137.973 0 37 100 
137.974 0 81 100 
137.975 0 37 100 
137.975 0 58 100 
137.976 0 81 100 
137.977 0 80 100 
137.978 0 3 100 
137.983 0 37 100 
137.984 0 81 100 
137.985 0 37 100 
137.985 0 58 100 
137.986 0 81 100 
137.987 0 80 100 
137.988 0 3 100 
137.993 0 37 100 
137.994 0 81 100 
137.995 0 37 100 
137.995 0 58 100 
137.996 0 81 100 
137.997 0 80 100 
137.998 0 3 100 
138.003 0 37 100 
138.004 0 81 100 
138.005 0 37 100 
138.005 0 58 100 
138.006 0 81 100 
138.007 0 80 100 
138.008 0 3 100 
138.013 0 37 100 
138.014 0 81 100 
138.015 0 37 100 
138.015 0 58 100 
138.016 0 81 100 
138.017 0 80 100 
138.018 0 3 100 
138.023 0 37 100 
138.024 0 81 100 
138.025 0 37 100 
138.025 0 58 100 
138.026 0 81 100 
138.027 0 80 100 
138.028 0 3 100 
138.033 0 37 100 
138.034 0 81 100 
138.035 0 37 100 
138.035 0 58 100 
138.036 0 81 100 
138.037 0 80 100 
